timestamp,route_id,trip_id,stop_id,scheduled_departure,actual_departure,mode
2025-09-01 06:41:56,16CDU,27618096U,3357,2025-09-01 06:41:56,2025-09-01 06:41:55.762365308,tram
2025-09-01 06:42:00,45U,27560808U,2237,2025-09-01 06:42:00,2025-09-01 06:42:25.558324938,bus
2025-09-01 06:42:00,49U,27561096U,672,2025-09-01 06:42:00,2025-09-01 06:43:30.314336423,bus
2025-09-01 06:42:00,4NU,27560109U,1380,2025-09-01 06:42:00,2025-09-01 06:42:13.775741238,bus
2025-09-01 06:42:00,58BU,27593419U,761,2025-09-01 06:42:00,2025-09-01 06:53:48.841811004,bus
2025-09-01 06:42:00,METROU,22853828U,3620,2025-09-01 06:42:00,2025-09-01 06:39:12.989946078,metro
2025-09-01 06:42:11,14U,27633330U,3036,2025-09-01 06:42:11,2025-09-01 06:41:09.366014204,bus
2025-09-01 06:42:12,9U,27650807U,3209,2025-09-01 06:42:12,2025-09-01 06:44:04.385203302,tram
2025-09-01 06:42:14,52U,27638069U,427,2025-09-01 06:42:14,2025-09-01 06:42:06.810947852,bus
2025-09-01 06:42:18,5143E,1964638E,6816,2025-09-01 06:42:18,2025-09-01 06:39:18.000000000,bus
2025-09-01 06:42:24,49U,27561088U,350,2025-09-01 06:42:24,2025-09-01 06:47:00.942383532,bus
2025-09-01 06:42:27,63BU,27569683U,181,2025-09-01 06:42:27,2025-09-01 06:39:27.000000000,bus
2025-09-01 06:42:29,35U,27549750U,3725,2025-09-01 06:42:29,2025-09-01 06:45:23.084458022,bus
2025-09-01 06:42:31,64U,27613314U,1017,2025-09-01 06:42:31,2025-09-01 06:49:26.928099328,bus
2025-09-01 06:42:36,55U,27561708U,567,2025-09-01 06:42:36,2025-09-01 06:44:48.653639532,bus
2025-09-01 06:42:37,9U,27555688U,2213,2025-09-01 06:42:37,2025-09-01 06:47:13.488145234,tram
2025-09-01 06:42:41,15U,27557459U,3157,2025-09-01 06:42:41,2025-09-01 06:42:45.127604378,tram
2025-09-01 06:42:44,10U,27546316U,3600,2025-09-01 06:42:44,2025-09-01 06:46:00.612667148,tram
2025-09-01 06:42:45,61U,27553272U,3559,2025-09-01 06:42:45,2025-09-01 06:43:08.541607536,bus
2025-09-01 06:42:45,62U,27648614U,431,2025-09-01 06:42:45,2025-09-01 06:43:50.011302264,bus
2025-09-01 06:42:48,56U,27561815U,474,2025-09-01 06:42:48,2025-09-01 06:41:04.346732040,bus
2025-09-01 06:42:50,67U,27571610U,58,2025-09-01 06:42:50,2025-09-01 06:45:25.844131958,bus
2025-09-01 06:42:53,16CDU,27633806U,3234,2025-09-01 06:42:53,2025-09-01 06:59:31.629784130,tram
2025-09-01 06:42:54,10U,27632470U,3599,2025-09-01 06:42:54,2025-09-01 06:46:56.005446534,tram
2025-09-01 06:42:59,8U,27650453U,3538,2025-09-01 06:42:59,2025-09-01 06:48:16.934820290,bus
2025-09-01 06:43:00,13U,27557011U,3025,2025-09-01 06:43:00,2025-09-01 06:43:24.432612702,tram
2025-09-01 06:43:00,45BU,27551262U,2742,2025-09-01 06:43:00,2025-09-01 06:42:51.220627698,bus
2025-09-01 06:43:00,METROU,22853287U,3626,2025-09-01 06:43:00,2025-09-01 06:41:30.355753206,metro
2025-09-01 06:43:00,METROU,22853292U,3635,2025-09-01 06:43:00,2025-09-01 06:40:00.000000000,metro
2025-09-01 06:43:07,3U,27652964U,1052,2025-09-01 06:43:07,2025-09-01 06:40:07.000000000,tram
2025-09-01 06:43:08,81U,27650500U,3237,2025-09-01 06:43:08,2025-09-01 06:48:16.654328210,bus
2025-09-01 06:43:15,77U,27564153U,2956,2025-09-01 06:43:15,2025-09-01 06:47:55.544589672,bus
2025-09-01 06:43:16,4NU,27636470U,3557,2025-09-01 06:43:16,2025-09-01 06:41:58.694496028,bus
2025-09-01 06:43:22,46U,27637411U,1870,2025-09-01 06:43:22,2025-09-01 06:43:03.172249090,bus
2025-09-01 06:43:23,13U,27547190U,2990,2025-09-01 06:43:23,2025-09-01 06:43:09.744217760,tram
2025-09-01 06:43:33,35U,27567398U,3731,2025-09-01 06:43:33,2025-09-01 06:41:13.362488142,bus
2025-09-01 06:43:35,SE1U,27642000U,605,2025-09-01 06:43:35,2025-09-01 06:46:53.435489474,bus
2025-09-01 06:43:40,34U,27645191U,2296,2025-09-01 06:43:40,2025-09-01 06:43:48.827771224,bus
2025-09-01 06:43:41,36U,27567541U,3443,2025-09-01 06:43:41,2025-09-01 06:48:17.478105212,bus
2025-09-01 06:43:41,41U,27654062U,1730,2025-09-01 06:43:41,2025-09-01 06:48:13.829633654,bus
2025-09-01 06:43:48,8U,27641312U,651,2025-09-01 06:43:48,2025-09-01 06:48:01.818269088,bus
2025-09-01 06:43:49,2U,27548542U,3783,2025-09-01 06:43:49,2025-09-01 06:46:58.964841130,bus
2025-09-01 06:43:49,30U,18498253U,2029,2025-09-01 06:43:49,2025-09-01 06:49:03.233524486,bus
2025-09-01 06:43:55,33U,27559145U,3148,2025-09-01 06:43:55,2025-09-01 06:43:19.031063554,bus
2025-09-01 06:43:57,59U,27569175U,805,2025-09-01 06:43:57,2025-09-01 06:52:31.385861406,bus
2025-09-01 06:44:00,11U,27546882U,1097,2025-09-01 06:44:00,2025-09-01 06:43:19.589965452,bus
2025-09-01 06:44:00,60U,27655343U,839,2025-09-01 06:44:00,2025-09-01 06:41:00.000000000,bus
2025-09-01 06:44:00,77U,27564199U,1441,2025-09-01 06:44:00,2025-09-01 06:45:28.539884940,bus
2025-09-01 06:44:00,METROU,24516836U,3634,2025-09-01 06:44:00,2025-09-01 06:43:54.802314756,metro
2025-09-01 06:44:01,1432E,1967526E,2912,2025-09-01 06:44:01,2025-09-01 06:57:04.704877330,bus
2025-09-01 06:44:03,20U,27558365U,8109,2025-09-01 06:44:03,2025-09-01 06:51:03.042068982,bus
2025-09-01 06:44:04,3006E,1965884E,5945,2025-09-01 06:44:04,2025-09-01 06:46:49.423708696,bus
2025-09-01 06:44:05,59U,27552944U,1883,2025-09-01 06:44:05,2025-09-01 06:45:42.510250388,bus
2025-09-01 06:44:07,42U,27646457U,3695,2025-09-01 06:44:07,2025-09-01 06:43:52.865164174,bus
2025-09-01 06:44:09,4U,27636462U,2579,2025-09-01 06:44:09,2025-09-01 06:50:20.460361386,tram
2025-09-01 06:44:11,17U,27643919U,2006,2025-09-01 06:44:11,2025-09-01 06:47:24.807505076,bus
2025-09-01 06:44:15,4U,27636442U,1647,2025-09-01 06:44:15,2025-09-01 06:47:29.558096568,tram
2025-09-01 06:44:15,53U,27552252U,469,2025-09-01 06:44:15,2025-09-01 06:43:14.156547522,bus
2025-09-01 06:44:31,26U,27548827U,1751,2025-09-01 06:44:31,2025-09-01 06:49:30.688307782,bus
2025-09-01 06:44:40,33U,27567225U,3696,2025-09-01 06:44:40,2025-09-01 06:46:41.105924314,bus
2025-09-01 06:44:43,71U,27640358U,959,2025-09-01 06:44:43,2025-09-01 06:51:18.898611682,bus
2025-09-01 06:44:45,14U,27565853U,118,2025-09-01 06:44:45,2025-09-01 06:46:07.006911306,bus
2025-09-01 06:44:46,70U,27570204U,1528,2025-09-01 06:44:46,2025-09-01 06:47:05.362957486,bus
2025-09-01 06:44:47,5U,27637699U,2458,2025-09-01 06:44:47,2025-09-01 06:53:12.408722192,bus
2025-09-01 06:44:55,52U,27659242U,479,2025-09-01 06:44:55,2025-09-01 06:48:25.639862259,bus
2025-09-01 06:44:57,17U,27643795U,3806,2025-09-01 06:44:57,2025-09-01 06:46:54.886428900,bus
2025-09-01 06:44:57,59U,27648159U,1881,2025-09-01 06:44:57,2025-09-01 06:47:14.294860524,bus
2025-09-01 06:45:00,1086E,1965671E,7061,2025-09-01 06:45:00,2025-09-01 06:44:18.033675348,bus
2025-09-01 06:45:00,29U,27566931U,1686,2025-09-01 06:45:00,2025-09-01 06:46:52.510114398,bus
2025-09-01 06:45:00,39U,27577761U,1839,2025-09-01 06:45:00,2025-09-01 06:49:30.496408554,bus
2025-09-01 06:45:00,68U,27554240U,2843,2025-09-01 06:45:00,2025-09-01 07:01:18.909581814,bus
2025-09-01 06:45:00,68U,27656062U,585,2025-09-01 06:45:00,2025-09-01 06:46:23.240080332,bus
2025-09-01 06:45:05,8U,27641343U,2198,2025-09-01 06:45:05,2025-09-01 06:45:34.584752270,bus
2025-09-01 06:45:07,14U,27633419U,332,2025-09-01 06:45:07,2025-09-01 06:49:45.722180002,bus
2025-09-01 06:45:14,2014E,1966961E,7579,2025-09-01 06:45:14,2025-09-01 06:42:39.812026832,bus
2025-09-01 06:45:20,3107E,1966831E,6261,2025-09-01 06:45:20,2025-09-01 06:44:47.276505554,bus
2025-09-01 06:45:23,41U,27654062U,3079,2025-09-01 06:45:23,2025-09-01 06:46:43.111724084,bus
2025-09-01 06:45:23,58BU,27648004U,557,2025-09-01 06:45:23,2025-09-01 06:51:18.131642996,bus
2025-09-01 06:45:32,75U,27554871U,1412,2025-09-01 06:45:32,2025-09-01 06:52:01.377820322,bus
2025-09-01 06:45:34,64U,27648961U,3147,2025-09-01 06:45:34,2025-09-01 06:48:22.753188406,bus
2025-09-01 06:45:43,55U,27631069U,587,2025-09-01 06:45:43,2025-09-01 06:55:58.963569316,bus
2025-09-01 06:45:49,2027E,1965639E,5893,2025-09-01 06:45:49,2025-09-01 06:46:20.211316611,bus
2025-09-01 06:45:53,20U,27644330U,373,2025-09-01 06:45:53,2025-09-01 06:46:57.304418546,bus
2025-09-01 06:45:54,4153E,1967331E,6467,2025-09-01 06:45:54,2025-09-01 06:50:35.217027924,bus
2025-09-01 06:45:55,46U,27551335U,2196,2025-09-01 06:45:55,2025-09-01 06:50:24.422683426,bus
2025-09-01 06:45:56,29U,27549000U,1781,2025-09-01 06:45:56,2025-09-01 06:45:50.370827246,bus
2025-09-01 06:46:00,4U,27550380U,127,2025-09-01 06:46:00,2025-09-01 06:44:01.243881264,tram
2025-09-01 06:46:00,65U,27553943U,1272,2025-09-01 06:46:00,2025-09-01 06:45:48.413104110,bus
2025-09-01 06:46:00,METROU,22853285U,3619,2025-09-01 06:46:00,2025-09-01 06:44:06.702959874,metro
2025-09-01 06:46:09,42U,27654109U,1540,2025-09-01 06:46:09,2025-09-01 06:47:00.328798572,bus
2025-09-01 06:46:10,74U,27640728U,1379,2025-09-01 06:46:10,2025-09-01 06:49:38.477436052,bus
2025-09-01 06:46:11,14U,27547354U,1768,2025-09-01 06:46:11,2025-09-01 06:51:36.978071492,bus
2025-09-01 06:46:12,8U,27555285U,658,2025-09-01 06:46:12,2025-09-01 06:55:59.963895198,bus
2025-09-01 06:46:16,45U,20749171U,2238,2025-09-01 06:46:16,2025-09-01 06:50:03.528575170,bus
2025-09-01 06:46:25,36U,27571319U,3673,2025-09-01 06:46:25,2025-09-01 06:49:30.832235122,bus
2025-09-01 06:46:25,VE1U,27546088U,939,2025-09-01 06:46:25,2025-09-01 06:51:08.887613878,bus
2025-09-01 06:46:28,39U,27577812U,1135,2025-09-01 06:46:28,2025-09-01 06:48:41.857490500,bus
2025-09-01 06:46:29,13U,27547010U,3013,2025-09-01 06:46:29,2025-09-01 06:49:11.607723656,tram
2025-09-01 06:46:29,44U,27646654U,3448,2025-09-01 06:46:29,2025-09-01 06:44:28.670015576,bus
2025-09-01 06:46:32,3U,27558826U,763,2025-09-01 06:46:32,2025-09-01 06:45:27.312323426,tram
2025-09-01 06:46:33,10NU,27626894U,1039,2025-09-01 06:46:33,2025-09-01 06:47:04.572558738,bus
2025-09-01 06:46:35,36U,27567476U,3809,2025-09-01 06:46:35,2025-09-01 06:44:56.502423188,bus
2025-09-01 06:46:41,6U,27655184U,1038,2025-09-01 06:46:41,2025-09-01 06:53:30.737473646,bus
2025-09-01 06:46:42,12U,27642883U,1539,2025-09-01 06:46:42,2025-09-01 06:45:46.746222954,bus
2025-09-01 06:46:44,46U,27568411U,322,2025-09-01 06:46:44,2025-09-01 06:43:44.000000000,bus
2025-09-01 06:46:44,62U,27553504U,1552,2025-09-01 06:46:44,2025-09-01 06:52:38.522725238,bus
2025-09-01 06:46:45,3U,27558800U,3182,2025-09-01 06:46:45,2025-09-01 06:48:44.498538432,tram
2025-09-01 06:46:45,62U,27655530U,1544,2025-09-01 06:46:45,2025-09-01 06:51:01.004629409,bus
2025-09-01 06:46:46,11U,27546779U,2816,2025-09-01 06:46:46,2025-09-01 06:51:55.945760296,bus
2025-09-01 06:46:47,71U,27656258U,1252,2025-09-01 06:46:47,2025-09-01 06:45:21.174471248,bus
2025-09-01 06:46:52,32U,27558979U,3531,2025-09-01 06:46:52,2025-09-01 06:44:02.400982822,bus
2025-09-01 06:46:54,30U,27594217U,2046,2025-09-01 06:46:54,2025-09-01 06:47:02.297051052,bus
2025-09-01 06:46:55,10U,27642356U,2832,2025-09-01 06:46:55,2025-09-01 06:45:59.039990116,tram
2025-09-01 06:47:00,12U,27651591U,2395,2025-09-01 06:47:00,2025-09-01 06:49:13.269988050,bus
2025-09-01 06:47:00,15U,27633540U,3203,2025-09-01 06:47:00,2025-09-01 06:44:00.000000000,tram
2025-09-01 06:47:00,30U,27594205U,898,2025-09-01 06:47:00,2025-09-01 06:47:09.707511876,bus
2025-09-01 06:47:00,5U,27551803U,2465,2025-09-01 06:47:00,2025-09-01 06:47:27.210114984,bus
2025-09-01 06:47:00,9U,27555748U,2212,2025-09-01 06:47:00,2025-09-01 06:49:02.099325707,tram
2025-09-01 06:47:05,4512E,1966594E,4987,2025-09-01 06:47:05,2025-09-01 06:53:02.150834588,bus
2025-09-01 06:47:11,24U,20757253U,2930,2025-09-01 06:47:11,2025-09-01 06:47:03.662653160,bus
2025-09-01 06:47:19,3107E,1967453E,4495,2025-09-01 06:47:19,2025-09-01 06:49:22.586946010,bus
2025-09-01 06:47:21,15U,27633539U,2969,2025-09-01 06:47:21,2025-09-01 06:45:35.225303808,tram
2025-09-01 06:47:22,39U,27577726U,3714,2025-09-01 06:47:22,2025-09-01 06:48:00.285031180,bus
2025-09-01 06:47:27,10NU,27626642U,2815,2025-09-01 06:47:27,2025-09-01 06:53:40.665651936,bus
2025-09-01 06:47:28,17U,27634170U,3822,2025-09-01 06:47:28,2025-09-01 06:44:28.000000000,bus
2025-09-01 06:47:28,67U,27655994U,2815,2025-09-01 06:47:28,2025-09-01 06:48:33.434731864,bus
2025-09-01 06:47:37,8U,27641312U,657,2025-09-01 06:47:37,2025-09-01 06:49:01.074605566,bus
2025-09-01 06:47:44,2U,27644227U,3577,2025-09-01 06:47:44,2025-09-01 06:52:45.899100272,bus
2025-09-01 06:47:47,4U,27567803U,2582,2025-09-01 06:47:47,2025-09-01 06:44:47.000000000,tram
2025-09-01 06:47:48,27U,27548934U,1580,2025-09-01 06:47:48,2025-09-01 06:47:40.439297364,bus
2025-09-01 06:47:49,75U,27563937U,1407,2025-09-01 06:47:49,2025-09-01 06:47:43.700903074,bus
2025-09-01 06:47:50,26U,27634773U,2022,2025-09-01 06:47:50,2025-09-01 06:53:03.778584704,bus
2025-09-01 06:47:51,5145E,1966045E,6665,2025-09-01 06:47:51,2025-09-01 06:52:50.314134594,bus
2025-09-01 06:47:53,15U,27643289U,3143,2025-09-01 06:47:53,2025-09-01 06:47:10.861837958,tram
2025-09-01 06:47:55,34U,27576447U,1664,2025-09-01 06:47:55,2025-09-01 06:49:54.004003324,bus
2025-09-01 06:47:56,5U,27647163U,2115,2025-09-01 06:47:56,2025-09-01 06:50:58.232135834,bus
2025-09-01 06:47:56,68U,27570020U,3194,2025-09-01 06:47:56,2025-09-01 06:50:09.878025836,bus
2025-09-01 06:48:00,16CDU,27617872U,2920,2025-09-01 06:48:00,2025-09-01 06:55:12.910838532,tram
2025-09-01 06:48:00,30U,27594176U,2053,2025-09-01 06:48:00,2025-09-01 06:48:44.030445864,bus
2025-09-01 06:48:00,4U,27550167U,2433,2025-09-01 06:48:00,2025-09-01 06:48:16.895943815,tram
2025-09-01 06:48:00,METROU,22853553U,3621,2025-09-01 06:48:00,2025-09-01 06:46:31.201117188,metro
2025-09-01 06:48:03,30U,27616403U,892,2025-09-01 06:48:03,2025-09-01 06:52:08.527852692,bus
2025-09-01 06:48:14,30U,27635265U,2078,2025-09-01 06:48:14,2025-09-01 06:45:39.615210626,bus
2025-09-01 06:48:23,35U,27645281U,3726,2025-09-01 06:48:23,2025-09-01 06:54:27.701745578,bus
2025-09-01 06:48:34,75U,27554871U,7904,2025-09-01 06:48:34,2025-09-01 06:47:11.020658452,bus
2025-09-01 06:48:38,14U,27557274U,3713,2025-09-01 06:48:38,2025-09-01 06:55:45.832030028,bus
2025-09-01 06:48:41,65U,27639923U,3003,2025-09-01 06:48:41,2025-09-01 06:53:27.229886066,bus
2025-09-01 06:48:42,1085E,1965871E,377,2025-09-01 06:48:42,2025-09-01 06:48:50.623933752,bus
2025-09-01 06:48:42,5143E,1967048E,6688,2025-09-01 06:48:42,2025-09-01 06:50:24.620368572,bus
2025-09-01 06:48:45,16CDU,27617916U,2214,2025-09-01 06:48:45,2025-09-01 06:55:12.167027802,tram
2025-09-01 06:48:50,49U,27637657U,1638,2025-09-01 06:48:50,2025-09-01 06:51:25.540236206,bus
2025-09-01 06:48:52,26U,27644462U,381,2025-09-01 06:48:52,2025-09-01 06:50:50.972593390,bus
2025-09-01 06:48:53,15U,27547476U,3143,2025-09-01 06:48:53,2025-09-01 06:50:28.314605654,tram
2025-09-01 06:49:00,13U,27547263U,3019,2025-09-01 06:49:00,2025-09-01 06:56:08.876824080,tram
2025-09-01 06:49:00,18U,27558073U,3532,2025-09-01 06:49:00,2025-09-01 06:46:52.426493142,bus
2025-09-01 06:49:00,45U,27560785U,2215,2025-09-01 06:49:00,2025-09-01 06:53:44.821749798,bus
2025-09-01 06:49:00,67U,27655907U,1159,2025-09-01 06:49:00,2025-09-01 06:46:26.774686062,bus
2025-09-01 06:49:00,METROU,24516505U,8354,2025-09-01 06:49:00,2025-09-01 06:54:18.821589048,metro
2025-09-01 06:49:00,METROU,24516506U,3638,2025-09-01 06:49:00,2025-09-01 06:48:21.080559282,metro
2025-09-01 06:49:01,20U,27548739U,668,2025-09-01 06:49:01,2025-09-01 06:49:48.706121170,bus
2025-09-01 06:49:01,20U,27566676U,416,2025-09-01 06:49:01,2025-09-01 06:47:34.390089148,bus
2025-09-01 06:49:01,20U,27634706U,668,2025-09-01 06:49:01,2025-09-01 06:49:11.885446390,bus
2025-09-01 06:49:08,36U,27657337U,3809,2025-09-01 06:49:08,2025-09-01 06:54:42.399959054,bus
2025-09-01 06:49:08,74U,27649886U,1378,2025-09-01 06:49:08,2025-09-01 06:50:40.451495293,bus
2025-09-01 06:49:08,81U,27641403U,3254,2025-09-01 06:49:08,2025-09-01 06:57:05.896870568,bus
2025-09-01 06:49:11,2U,27634594U,3534,2025-09-01 06:49:11,2025-09-01 06:51:07.322670254,bus
2025-09-01 06:49:22,15U,27547650U,3024,2025-09-01 06:49:22,2025-09-01 06:49:36.192463120,tram
2025-09-01 06:49:26,18U,27548320U,694,2025-09-01 06:49:26,2025-09-01 06:52:14.702217896,bus
2025-09-01 06:49:30,4NU,27646089U,326,2025-09-01 06:49:30,2025-09-01 06:49:24.133259832,bus
2025-09-01 06:49:31,61U,27569411U,1569,2025-09-01 06:49:31,2025-09-01 06:46:31.000000000,bus
2025-09-01 06:49:32,2016E,1966880E,5057,2025-09-01 06:49:32,2025-09-01 06:53:33.365053328,bus
2025-09-01 06:49:37,CP1U,27631529U,2471,2025-09-01 06:49:37,2025-09-01 06:53:19.688360506,bus
2025-09-01 06:49:39,18U,27548252U,3590,2025-09-01 06:49:39,2025-09-01 06:55:22.339040508,bus
2025-09-01 06:49:41,67U,27569917U,2785,2025-09-01 06:49:41,2025-09-01 06:51:45.652342184,bus
2025-09-01 06:49:46,36U,27653534U,1848,2025-09-01 06:49:46,2025-09-01 06:55:49.619102038,bus
2025-09-01 06:49:47,40U,27560329U,726,2025-09-01 06:49:47,2025-09-01 07:00:53.043736496,bus
2025-09-01 06:49:50,59U,27648159U,1657,2025-09-01 06:49:50,2025-09-01 06:50:11.938242836,bus
2025-09-01 06:49:51,49U,27637657U,1782,2025-09-01 06:49:51,2025-09-01 06:49:43.838105460,bus
2025-09-01 06:49:53,45BU,27560786U,2249,2025-09-01 06:49:53,2025-09-01 06:47:01.196923808,bus
2025-09-01 06:49:56,27U,27548974U,2731,2025-09-01 06:49:56,2025-09-01 06:54:06.105156140,bus
2025-09-01 06:49:56,71U,27656258U,994,2025-09-01 06:49:56,2025-09-01 06:59:06.713681906,bus
2025-09-01 06:50:00,16CSU,27629876U,2211,2025-09-01 06:50:00,2025-09-01 06:55:28.819428084,tram
2025-09-01 06:50:00,36U,27571174U,3805,2025-09-01 06:50:00,2025-09-01 06:54:27.041501766,bus
2025-09-01 06:50:00,39U,27658784U,78,2025-09-01 06:50:00,2025-09-01 06:47:00.000000000,bus
2025-09-01 06:50:00,60U,27655306U,2769,2025-09-01 06:50:00,2025-09-01 06:50:38.351081664,bus
2025-09-01 06:50:00,73U,27649808U,1355,2025-09-01 06:50:00,2025-09-01 06:53:05.964192666,bus
2025-09-01 06:50:01,3U,27652964U,948,2025-09-01 06:50:01,2025-09-01 07:01:00.805282558,tram
2025-09-01 06:50:07,76U,27640971U,2512,2025-09-01 06:50:07,2025-09-01 06:57:19.031600200,bus
2025-09-01 06:50:13,8U,27555332U,662,2025-09-01 06:50:13,2025-09-01 06:52:16.861895955,bus
2025-09-01 06:50:16,56U,27552637U,610,2025-09-01 06:50:16,2025-09-01 06:50:00.900350962,bus
2025-09-01 06:50:21,4108E,1964892E,4648,2025-09-01 06:50:21,2025-09-01 06:54:08.148702564,bus
2025-09-01 06:50:21,77U,27555089U,2931,2025-09-01 06:50:21,2025-09-01 06:48:20.187859878,bus
2025-09-01 06:50:30,13U,27643068U,1870,2025-09-01 06:50:30,2025-09-01 06:49:03.170032158,tram
2025-09-01 06:50:32,51U,27552054U,235,2025-09-01 06:50:32,2025-09-01 06:56:14.743108328,bus
2025-09-01 06:50:33,74U,27563896U,670,2025-09-01 06:50:33,2025-09-01 06:57:19.962429504,bus
2025-09-01 06:50:41,4U,27636150U,2434,2025-09-01 06:50:41,2025-09-01 06:59:00.878650232,tram
2025-09-01 06:50:41,SE1U,27564949U,602,2025-09-01 06:50:41,2025-09-01 06:51:40.283544062,bus
2025-09-01 06:50:44,64U,27648862U,2538,2025-09-01 06:50:44,2025-09-01 06:53:57.260605934,bus
2025-09-01 06:50:45,68U,27656072U,3168,2025-09-01 06:50:45,2025-09-01 06:51:49.748918208,bus
2025-09-01 06:50:47,13U,27633261U,2991,2025-09-01 06:50:47,2025-09-01 06:54:25.033043264,tram
2025-09-01 06:50:49,3105E,1966374E,6275,2025-09-01 06:50:49,2025-09-01 06:51:25.092539656,bus
2025-09-01 06:50:49,5145E,1966045E,6663,2025-09-01 06:50:49,2025-09-01 06:48:55.854852706,bus
2025-09-01 06:50:51,61U,27562548U,3561,2025-09-01 06:50:51,2025-09-01 06:49:07.275863940,bus
2025-09-01 06:50:58,81U,27555471U,2305,2025-09-01 06:50:58,2025-09-01 06:55:09.710195344,bus
2025-09-01 06:50:59,56U,27569019U,641,2025-09-01 06:50:59,2025-09-01 06:48:50.856250406,bus
2025-09-01 06:51:02,5137E,1964600E,7470,2025-09-01 06:51:02,2025-09-01 06:48:23.603480138,bus
2025-09-01 06:51:03,18U,27548391U,3556,2025-09-01 06:51:03,2025-09-01 06:55:46.036607718,bus
2025-09-01 06:51:04,44U,27568293U,3644,2025-09-01 06:51:04,2025-09-01 06:48:04.000000000,bus
2025-09-01 06:51:09,44U,27551127U,1489,2025-09-01 06:51:09,2025-09-01 06:58:38.692017000,bus
2025-09-01 06:51:10,3U,27644704U,926,2025-09-01 06:51:10,2025-09-01 06:51:27.679683214,tram
2025-09-01 06:51:12,10U,27632276U,3595,2025-09-01 06:51:12,2025-09-01 06:55:05.182777476,tram
2025-09-01 06:51:12,61U,27648543U,872,2025-09-01 06:51:12,2025-09-01 07:05:51.924496590,bus
2025-09-01 06:51:18,38U,27653651U,193,2025-09-01 06:51:18,2025-09-01 06:50:50.564953608,bus
2025-09-01 06:51:21,30U,27635312U,2082,2025-09-01 06:51:21,2025-09-01 06:54:03.684610626,bus
2025-09-01 06:51:22,41U,27550813U,1704,2025-09-01 06:51:22,2025-09-01 06:49:39.093761164,bus
2025-09-01 06:51:23,84U,27564669U,2548,2025-09-01 06:51:23,2025-09-01 06:48:51.914016266,bus
2025-09-01 06:51:24,63U,27569587U,1837,2025-09-01 06:51:24,2025-09-01 06:55:17.614656048,bus
2025-09-01 06:51:31,12U,27632928U,10,2025-09-01 06:51:31,2025-09-01 06:54:39.613752004,bus
2025-09-01 06:51:32,27U,27548934U,711,2025-09-01 06:51:32,2025-09-01 06:52:32.328011318,bus
2025-09-01 06:51:33,5137E,1964600E,7469,2025-09-01 06:51:33,2025-09-01 06:52:16.963299828,bus
2025-09-01 06:51:34,38U,27550027U,2165,2025-09-01 06:51:34,2025-09-01 06:49:07.137678946,bus
2025-09-01 06:51:36,12U,27556996U,1710,2025-09-01 06:51:36,2025-09-01 06:51:52.811778198,bus
2025-09-01 06:51:37,67U,27657709U,3138,2025-09-01 06:51:37,2025-09-01 06:53:56.986910170,bus
2025-09-01 06:51:38,12U,27642941U,2498,2025-09-01 06:51:38,2025-09-01 06:49:59.183908670,bus
2025-09-01 06:51:52,63BU,27553665U,2010,2025-09-01 06:51:52,2025-09-01 06:54:33.873365128,bus
2025-09-01 06:51:54,8U,27555369U,661,2025-09-01 06:51:54,2025-09-01 07:00:06.136754544,bus
2025-09-01 06:51:56,29U,27566931U,809,2025-09-01 06:51:56,2025-09-01 06:54:08.226284282,bus
2025-09-01 06:52:00,13U,27633153U,3004,2025-09-01 06:52:00,2025-09-01 06:56:04.905709212,tram
2025-09-01 06:52:00,3321E,1967477E,6884,2025-09-01 06:52:00,2025-09-01 06:54:54.151681608,bus
2025-09-01 06:52:00,66U,27649166U,474,2025-09-01 06:52:00,2025-09-01 06:53:34.195736651,bus
2025-09-01 06:52:00,METROU,22853831U,3620,2025-09-01 06:52:00,2025-09-01 06:49:00.000000000,metro
2025-09-01 06:52:01,76U,27650062U,1866,2025-09-01 06:52:01,2025-09-01 06:54:11.607937102,bus
2025-09-01 06:52:04,66U,27553995U,1043,2025-09-01 06:52:04,2025-09-01 06:53:51.555773050,bus
2025-09-01 06:52:08,29U,27635018U,62,2025-09-01 06:52:08,2025-09-01 06:54:42.438786278,bus
2025-09-01 06:52:08,3107E,1965950E,3188,2025-09-01 06:52:08,2025-09-01 06:57:06.310635350,bus
2025-09-01 06:52:08,5U,27654650U,2384,2025-09-01 06:52:08,2025-09-01 06:54:10.556640752,bus
2025-09-01 06:52:09,56U,27654944U,3497,2025-09-01 06:52:09,2025-09-01 07:00:59.337214602,bus
2025-09-01 06:52:14,58BU,27647959U,2829,2025-09-01 06:52:14,2025-09-01 06:57:28.456624646,bus
2025-09-01 06:52:15,30U,27644844U,2063,2025-09-01 06:52:15,2025-09-01 06:53:20.925392082,bus
